Id,SalePrice
1635,169213.03309997192
1636,139384.6821839219
1637,207981.68915731393
1638,173338.12962497966
1639,186024.39893148202
1640,246577.48154357058
1641,186654.15847259102
1642,253594.57303308876
1643,216707.10164261618
1644,225934.62524963298
1645,215242.38491002275
1646,148073.66928487289
1647,149741.81701268657
1648,125893.0189980788
1649,126052.62469792369
1650,113598.92950311811
1651,112607.02450258925
1652,97966.01219654619
1653,100987.4922190814
1654,146442.10281287966
1655,139264.22370188375
1656,142703.06794416672
1657,157154.67263447275
1658,147024.4528606904
1659,126187.11160641439
1660,151734.47241344312
1661,440122.23308234004
1662,388133.1696693194
1663,391411.7854862696
1664,492102.7695426629
1665,337326.7348075942
1666,301342.72546854103
1667,368974.2329321437
1668,362143.3964198545
1669,313762.1465441563
1670,365277.74456789356
1671,282713.50738116226
1672,410392.956334476
1673,300567.7864825328
1674,255820.9668017522
1675,209350.41169521472
1676,208551.6070768584
1677,225930.94519869032
1678,482471.9942729487
1679,366556.42386236775
1680,346259.0441960116
1681,276235.6565237245
1682,292107.8549349619
1683,195767.66398753648
1684,168242.01254190804
1685,163622.0650793384
1686,158734.43188207288
1687,167504.7771674019
1688,183685.47274518557
1689,184759.9327379803
1690,188203.13080503306
1691,174496.23530282386
1692,238344.8542920135
1693,168936.01817998904
1694,180245.79942844162
1695,169436.62075081916
1696,266589.76654632075
1697,175642.5725928577
1698,341103.8406213062
1699,325122.7701709347
1700,272726.81623389764
1701,285527.5397835589
1702,235912.8847501386
1703,223827.35544268144
1704,274123.693561711
1705,222307.6983346865
1706,379712.9018844466
1707,216996.91426239233
1708,202316.5184617734
1709,252128.106088658
1710,226055.45097377748
1711,258713.39321920314
1712,259090.38835645083
1713,292180.87535944197
1714,219368.23603245834
1715,206996.79206978995
1716,185302.35465556593
1717,170019.0253758725
1718,148762.42990676968
1719,211426.70744538508
1720,230778.55592807793
1721,147219.52138663013
1722,113935.28366097054
1723,147351.46828166198
1724,220656.764025944
1725,239846.58309037494
1726,187102.3875712359
1727,165046.04204962446
1728,154739.56243401836
1729,169957.36779562559
1730,154208.1631435922
1731,119299.5535886084
1732,131299.86372238287
1733,116031.44617204217
1734,127554.59301834455
1735,89853.47738595503
1736,96964.40846294405
1737,287833.0457407967
1738,263537.9154702092
1739,255590.77401497948
1740,235547.44796950003
1741,203196.7967768943
1742,177408.75058617006
1743,165116.76241772078
1744,364012.4244355008
1745,232591.9370773461
1746,219125.61420745894
1747,210776.25529112623
1748,223819.4724714921
1749,134565.311122107
1750,121213.60996147979
1751,226968.96608918917
1752,115678.02256438987
1753,157410.13876931477
1754,195533.28245661134
1755,166734.45607377542
1756,137641.7845333371
1757,113962.47047552219
1758,144671.66303876168
1759,165997.6674690442
1760,160492.75172669702
1761,165135.5010945863
1762,190142.14034297646
1763,165818.04757817797
1764,106281.8033873149
1765,209271.7536678829
1766,200915.33855704454
1767,238132.3796943327
1768,139570.03832521604
1769,159410.30464667917
1770,147090.2408604026
1771,122485.06816441106
1772,142497.70158436103
1773,111767.22414822794
1774,161192.1505494187
1775,140941.06566206654
1776,128771.9448699166
1777,109316.5024031831
1778,143765.4882922475
1779,124146.1020857479
1780,164296.82946828453
1781,122136.57068150504
1782,73029.02320473909
1783,131937.07541135492
1784,92493.44934323695
1785,139576.4886314195
1786,114243.3887541118
1787,151665.98479892363
1788,61307.37627265284
1789,100032.21024997583
1790,57193.232353123945
1791,193977.58075132273
1792,167329.8695792948
1793,140515.81876236116
1794,155654.61123017644
1795,141733.61797627367
1796,126231.99058329531
1797,115008.99942852103
1798,114324.4687299747
1799,106034.4316473517
1800,122700.84047439264
1801,121256.27724507368
1802,114453.63063501452
1803,158217.1721664729
1804,124833.49096733725
1805,132687.46107453934
1806,129846.22368700015
1807,142919.0168707091
1808,113561.4142753466
1809,132241.98955875548
1810,143273.12917256306
1811,96238.39679135858
1812,110001.34373892666
1813,137374.26783390573
1814,97415.38639223679
1815,34896.15739920271
1816,96811.03976424372
1817,99840.16907830712
1818,175567.76559428248
1819,138522.81354977994
1820,24804.08509657119
1821,115452.74945433452
1822,147566.70317126546
1823,27659.727803830625
1824,139507.6638022282
1825,152924.49747737488
1826,94376.1395335272
1827,107222.46770946597
1828,152429.0913014137
1829,142048.22048516726
1830,156382.368968244
1831,158198.25062712101
1832,27603.301045413275
1833,150769.70450732182
1834,113978.93172713029
1835,135384.16030533414
1836,147723.96037684233
1837,90075.74100768451
1838,110916.3175955429
1839,97713.8772638354
1840,144172.64461134863
1841,131342.2631444671
1842,79793.91725833171
1843,130114.98223191897
1844,128057.63330098768
1845,145824.45653847314
1846,150736.98694094823
1847,170502.6905346791
1848,33357.79439970985
1849,92616.44193586557
1850,119733.99440469118
1851,152063.36629384125
1852,103658.80352814373
1853,108832.60518105798
1854,168066.57531837543
1855,141846.98050668932
1856,221850.90348579292
1857,114867.44722163894
1858,137149.3550022734
1859,111484.77149182667
1860,131801.50418593158
1861,110147.8352728476
1862,276117.98546728154
1863,263948.30123347143
1864,263974.3881315878
1865,356008.0840495206
1866,332956.6253003393
1867,213357.45026573585
1868,283431.78077486355
1869,204709.18423442892
1870,221007.97527539387
1871,227507.59175782307
1872,167779.41124126755
1873,253759.32788132768
1874,149335.84026996026
1875,198561.98740327777
1876,205354.2805632903
1877,213577.10410898988
1878,192502.72328736418
1879,129129.6827077361
1880,134680.4939968597
1881,245280.4824818149
1882,237470.83729875617
1883,187749.45502966281
1884,207493.94458780903
1885,227052.09518816715
1886,261406.45198027368
1887,213502.796439463
1888,260839.19541074932
1889,169438.7059448287
1890,89730.15951966698
1891,90081.23624693553
1892,109667.88351109644
1893,129369.45526737782
1894,113985.84280178304
1895,140061.92531148336
1896,124227.78200651749
1897,114286.44135672989
1898,101198.06702098776
1899,155888.2274684034
1900,154126.2563582589
1901,198263.94952429485
1902,186880.00524098144
1903,221101.50031827574
1904,142687.30162473526
1905,217210.58745334257
1906,164117.77566995114
1907,254668.3911431075
1908,110662.68826364249
1909,127212.78199607268
1910,117734.3501709016
1911,241328.4983899009
1912,325240.60638545227
1913,158965.4512966932
1914,40703.124267749845
1915,344542.7654521412
1916,60475.29162738042
1917,243905.7040910188
1918,131892.44736749667
1919,163415.95334826334
1920,174636.90821990007
1921,386315.31062349933
1922,331748.9168599541
1923,253162.42314288675
1924,214452.43319173594
1925,215495.467133183
1926,385520.09274131124
1927,120371.04917564061
1928,165223.74174461866
1929,122009.79698624917
1930,119105.28764712381
1931,136390.99842856193
1932,132413.39084803552
1933,181605.43543971947
1934,189623.83888367566
1935,169164.22146258206
1936,193035.72677346694
1937,177978.28764748588
1938,165772.16065358432
1939,244991.4048818455
1940,205407.627967069
1941,170490.59942762073
1942,175455.80253647605
1943,224592.14216954607
1944,356931.62489226024
1945,405922.00145625544
1946,133377.75861111877
1947,295658.9504580336
1948,168823.54242137936
1949,243923.89367448358
1950,182539.84891268832
1951,248794.2488049797
1952,216326.84398257174
1953,170655.7222075617
1954,179331.65777642265
1955,130613.29576800272
1956,287426.1594219693
1957,155956.66484478975
1958,269666.68302503513
1959,129097.9130490852
1960,95021.97122092055
1961,116984.02995907691
1962,101860.23742882507
1963,114415.86706054705
1964,105718.15574438586
1965,138544.24926604106
1966,146809.02081252195
1967,306645.7007216935
1968,404988.4132133059
1969,389395.2853191105
1970,384998.477021146
1971,432267.2645475245
1972,359052.73081201303
1973,299614.6895520657
1974,339518.3871893151
1975,509136.65623412177
1976,284498.1391392246
1977,359858.7894607673
1978,318894.60854260885
1979,344794.6830083964
1980,208926.4643676928
1981,366490.2473304242
1982,216901.27495579416
1983,197412.82430156472
1984,175942.11052729393
1985,218074.59483799004
1986,214954.51792008636
1987,200096.0038930847
1988,169202.47624346614
1989,191164.88922633408
1990,206901.57530357252
1991,240171.71967058838
1992,223146.96092058392
1993,162778.00582010852
1994,242863.9776185167
1995,188007.2308908952
1996,282976.6673046737
1997,307582.7551822128
1998,334965.6037019537
1999,283105.8988274669
2000,321395.505410735
2001,275829.23405746516
2002,231905.60128310393
2003,243556.549835337
2004,283109.7746955381
2005,208071.77156509677
2006,221138.16597472562
2007,242873.76890149678
2008,240734.37315729022
2009,196813.96700581658
2010,188225.3404662672
2011,130709.25013474825
2012,173656.5458410854
2013,177504.73154848488
2014,185912.80346442026
2015,206102.21607642825
2016,193669.50177649647
2017,200939.67457258757
2018,90753.86686282369
2019,127855.32366348039
2020,88763.8231598743
2021,94767.77880056018
2022,226849.0176241027
2023,149559.49278487553
2024,301365.5692715504
2025,350348.6481804185
2026,168371.3704939575
2027,149693.60310306057
2028,156271.8329286803
2029,176174.25091777398
2030,267259.2753090641
2031,212543.892914727
2032,238654.54363699118
2033,254053.4581066797
2034,185876.36750425427
2035,235531.4311205215
2036,190784.31638261885
2037,208795.67190513795
2038,330221.69935922255
2039,216301.30877864914
2040,335923.89307122584
2041,336868.12947311066
2042,216167.80338853333
2043,173660.97138033048
2044,169042.57068508718
2045,202421.17106937544
2046,150117.37534235528
2047,144395.16570363534
2048,137429.23594174485
2049,132799.6390795558
2050,167285.4107951349
2051,97074.49889995318
2052,105210.87733563967
2053,138182.25185573017
2054,83223.40635169054
2055,189853.88529201437
2056,130411.47024935053
2057,93596.12540877164
2058,214385.81151609815
2059,124651.27927913769
2060,183198.29171304713
2061,184967.1835834631
2062,126971.3834883536
2063,111613.80481263998
2064,141246.01879106337
2065,99025.41425375026
2066,168180.68435489264
2067,97763.67578712701
2068,154455.4731043007
2069,93918.52551017057
2070,106767.30731640158
2071,96625.2023752606
2072,140996.36164836548
2073,125605.97758644678
2074,174677.626479061
2075,146457.64295818383
2076,120301.6491148337
2077,165769.84987197103
2078,125067.61319401956
2079,129698.26322388771
2080,118729.22924864982
2081,129223.39867664428
2082,131933.3684711468
2083,152934.6970577162
2084,101167.79089453779
2085,104527.65194596056
2086,116091.24040504394
2087,120450.80880108285
2088,111654.59434877883
2089,66747.25032661119
2090,105272.9440455623
2091,105308.70459011772
2092,123677.1222075924
2093,181736.0477913444
2094,116976.19486533868
2095,168564.52046997685
2096,86784.10206234897
2097,88804.0829920616
2098,161542.98561255878
2099,28828.500825307925
2100,57454.81038967674
2101,105940.26631947534
2102,112114.62598270636
2103,92100.00367218033
2104,129935.4693870746
2105,137147.49812251612
2106,57673.03285682529
2107,193822.25058079936
2108,121931.2334479227
2109,113238.99481899121
2110,139084.6390216535
2111,145996.64664529
2112,148723.66637815844
2113,116651.13489210034
2114,106217.06441816257
2115,173231.3947462996
2116,133665.53883270948
2117,162052.0190879391
2118,126291.21714891255
2119,122304.45996836522
2120,96057.1947667502
2121,82811.13337522493
2122,127446.5931515111
2123,70175.87390099658
2124,179038.60028055796
2125,135775.58031056472
2126,152120.62778923605
2127,163772.33416478836
2128,144684.11991736823
2129,55266.90847938413
2130,148268.5012600809
2131,118590.43183134125
2132,125571.41596653307
2133,134468.3064431942
2134,116932.90874522043
2135,93195.5649126767
2136,79819.53714053737
2137,105986.1434479143
2138,127614.13762445419
2139,142037.6609772805
2140,142379.9330244547
2141,148192.98267504288
2142,124961.85423452736
2143,163623.68943028725
2144,137848.445980802
2145,132417.77005607708
2146,177242.5300927051
2147,157590.0968180656
2148,115646.90952617055
2149,132284.67886349553
2150,213835.62226437492
2151,122050.98125515363
2152,205095.87064909877
2153,181059.0867877321
2154,117419.61722257416
2155,135522.77738540593
2156,285630.53871821833
2157,236234.97680637546
2158,239316.15878932364
2159,225017.49000944424
2160,189480.94357900257
2161,230908.22740045164
2162,384998.9841147327
2163,354710.2960232421
2164,233718.3467998752
2165,203871.7369297957
2166,166350.11212480962
2167,214208.72958725647
2168,195110.34342676977
2169,192860.44067732268
2170,218855.52491386893
2171,156865.89694416503
2172,127535.40391012486
2173,176373.63695107086
2174,228783.06170547754
2175,280350.26725284685
2176,281515.5649205585
2177,244219.4837107993
2178,209368.77413963084
2179,132304.13043421303
2180,236226.7622416048
2181,197630.51763281296
2182,228132.45384328914
2183,183556.83005091708
2184,121283.99106935154
2185,107160.14333987224
2186,155150.54824645648
2187,146283.15411416904
2188,149438.62326275313
2189,339889.79370116757
2190,91842.32337606382
2191,66269.81032155117
2192,84579.71676837106
2193,132656.92150414194
2194,89091.38937559773
2195,117383.06257719344
2196,91427.77084640812
2197,111133.26121127635
2198,162299.66103281526
2199,167144.58111422052
2200,156728.9399218723
2201,151333.38862231866
2202,197173.2662862782
2203,146095.50836000443
2204,197953.70478154905
2205,129096.51810109765
2206,165378.2970184883
2207,233413.12022362772
2208,256117.72061915905
2209,269421.67783261114
2210,124721.64924451834
2211,120398.27093388658
2212,121621.86302538698
2213,104560.57998239127
2214,150336.4435126157
2215,101999.04642083001
2216,173654.5866431976
2217,134805.4303756607
2218,63980.375746526275
2219,46640.85449405168
2220,5585.7893563268235
2221,344634.79734288226
2222,290611.56621936243
2223,270716.5473194016
2224,204525.57197202364
2225,93574.70861030693
2226,208555.05952589103
2227,189335.15495128595
2228,261129.2489432106
2229,264682.397752311
2230,168316.22789636225
2231,228413.24579564383
2232,183914.06922142676
2233,184315.10039481492
2234,229294.51797890267
2235,223941.33790725147
2236,266910.0049440167
2237,304926.16987514775
2238,191262.9974215254
2239,122994.51729690228
2240,140782.73205386213
2241,145642.6243319166
2242,126318.87975258425
2243,123380.3315229782
2244,107323.3192493912
2245,114299.14192923409
2246,131912.95447523962
2247,116790.39277190177
2248,120456.82509062524
2249,103400.65076373603
2250,121899.17843778961
2251,109882.3157290506
2252,203715.47704149678
2253,165337.20925401495
2254,191663.17820947344
2255,198398.29714780662
2256,173159.57565576307
2257,216537.06610771362
2258,143102.14073069653
2259,179718.40159969754
2260,122778.18710885548
2261,193703.86500046033
2262,228608.49386039338
2263,380984.9783889074
2264,463369.1409435077
2265,142826.35591796515
2266,304244.4590537308
2267,385453.0625608348
2268,428788.8502809601
2269,143469.77057820468
2270,181478.31046288676
2271,215133.58501884184
2272,180927.1906195008
2273,147125.24080457704
2274,185500.683135574
2275,159860.8502941862
2276,184258.33906797878
2277,184237.86976393315
2278,155317.73717778092
2279,119984.0230451234
2280,111716.30886705326
2281,151091.25421042994
2282,169644.84882095078
2283,113164.12335696649
2284,119007.31208852383
2285,152881.549497007
2286,117232.91417679175
2287,382014.31497059175
2288,282603.37633565266
2289,350858.50779527944
2290,431876.5197783024
2291,346715.5094249229
2292,407395.7348006734
2293,463781.64013681037
2294,374546.57469240454
2295,466646.6768126702
2296,304376.7046982413
2297,369734.5953945861
2298,365225.73243062105
2299,360187.501387605
2300,327575.5207146259
2301,322961.4922903362
2302,262132.0558603574
2303,248674.55800316652
2304,265688.93707081355
2305,219474.9765311202
2306,208477.24623357732
2307,211081.28313742203
2308,241188.89791383484
2309,304786.61844556534
2310,211049.04159056995
2311,216196.54581059204
2312,183584.40171678973
2313,167517.18459180967
2314,192652.96699865576
2315,182893.67222379838
2316,210162.76153856315
2317,193363.26722776363
2318,187012.44541184435
2319,192711.0454692705
2320,181684.456492427
2321,226462.08492379863
2322,201359.73280807474
2323,184040.55235259986
2324,174932.79965414634
2325,208555.47540157897
2326,171286.83165242188
2327,197043.71547802634
2328,221049.44194324187
2329,190758.80262324325
2330,182246.5896239073
2331,340481.5850580216
2332,366050.7248540505
2333,330636.488309775
2334,280447.692481544
2335,274065.2220938009
2336,326901.9072621203
2337,203825.2772727749
2338,260368.921258847
2339,208866.45210737482
2340,402550.04678041884
2341,211691.63643732073
2342,220935.97706016482
2343,217996.9874846002
2344,219697.7821541088
2345,226286.89633157745
2346,214704.0731004063
2347,210961.44444900015
2348,245713.7013125895
2349,199076.52030765827
2350,305124.7996741782
2351,305896.7382086596
2352,250559.34873424095
2353,254772.53775718957
2354,168422.19059883515
2355,156639.04698382
2356,139970.61124717872
2357,190727.50588421605
2358,205497.93124187167
2359,108157.36017886616
2360,116947.14341696956
2361,154780.2219798483
2362,286692.576904893
2363,113259.24613548878
2364,151965.63755394227
2365,203484.23931764616
2366,195484.14264100743
2367,223447.37124071713
2368,212499.74094514592
2369,212834.68036711798
2370,163671.06488510055
2371,160035.35091037836
2372,195113.89299867323
2373,270071.5248031478
2374,294322.6429055656
2375,231058.21971536925
2376,307047.58027868374
2377,348262.7867629814
2378,148188.1297364774
2379,225006.71891664228
2380,142957.1012040506
2381,177976.43135066153
2382,194716.1868575607
2383,196517.98335855204
2384,241004.100183742
2385,149394.12160858398
2386,125456.91645513824
2387,129167.44282602404
2388,107180.6722179411
2389,115865.83040456788
2390,168980.7995624281
2391,148681.81483501717
2392,107998.77539367903
2393,183223.29493898465
2394,127197.11383486554
2395,210980.67111362386
2396,137026.0257803351
2397,218621.4946168355
2398,133812.4565947213
2399,92719.82743674982
2400,59008.006887020834
2401,123235.54188814998
2402,129452.87924656007
2403,146256.9568061859
2404,145265.57870140785
2405,157029.3591010402
2406,140357.7304226839
2407,114795.69033570257
2408,119215.79432197832
2409,94202.86102090256
2410,179543.50241327327
2411,113800.59719650389
2412,156568.377594211
2413,121580.36523027623
2414,164308.9762803247
2415,138560.11793507845
2416,132807.5825265993
2417,127303.73380200125
2418,123246.88698620643
2419,128784.09176975298
2420,114520.79066221818
2421,174886.5906438027
2422,106212.96344761386
2423,112959.22308012549
2424,143339.18451638872
2425,232776.9892026176
2426,136116.93095640044
2427,129265.07862364419
2428,181703.74703275252
2429,96172.4031842257
2430,128557.70879202687
2431,98468.20937845945
2432,137764.05026228246
2433,147320.49616738886
2434,138948.60071409083
2435,166091.66291824626
2436,100868.12117384598
2437,94398.27358085307
2438,103269.698357854
2439,93290.2519867286
2440,127101.99332697524
2441,111511.62035701812
2442,95354.31204108734
2443,143855.52451529267
2444,130184.939114628
2445,80225.34593966663
2446,136706.94266160871
2447,186394.913922791
2448,133418.3096232541
2449,107101.55552455728
2450,164972.5389014853
2451,109557.04359988985
2452,206315.10760556528
2453,80106.48514566975
2454,116856.33703496368
2455,134539.50908334713
2456,159450.87102299274
2457,159689.65773598436
2458,138979.55435502616
2459,115729.1568234753
2460,145769.4759364732
2461,122699.68403573569
2462,135503.40783942386
2463,129450.28534911729
2464,195535.67613805446
2465,139015.4609601658
2466,105879.70255300801
2467,121301.77330874778
2468,67151.3943283885
2469,84498.22216848016
2470,225493.15455655305
2471,229095.82456934976
2472,200427.66289781907
2473,123227.60833939629
2474,90659.58236098602
2475,225703.91326258826
2476,115536.50316748215
2477,129555.23308773445
2478,159805.27940027846
2479,104337.50855471735
2480,144481.33574826544
2481,124263.75084594997
2482,119150.31598230946
2483,99997.83494232975
2484,132627.40741691712
2485,109936.86013383257
2486,158825.36621492016
2487,200585.19957431938
2488,159784.2053264963
2489,157998.79174285976
2490,133035.57397402322
2491,92852.86151172197
2492,198394.15132153855
2493,143194.93458735265
2494,147670.76471979142
2495,68208.83565437747
2496,240765.9323286431
2497,163679.16678625098
2498,109716.32599166504
2499,83047.24690077436
2500,122963.83348760445
2501,140248.10761546853
2502,157307.1645063309
2503,112272.63671791437
2504,217388.76950299813
2505,243771.11309965694
2506,256876.721094026
2507,282318.34426118067
2508,253583.94396195043
2509,208742.6181149677
2510,203630.05679122696
2511,178741.938379724
2512,202168.89754318638
2513,224775.65961658425
2514,313971.90767931787
2515,165488.20396135026
2516,167308.69058656663
2517,150435.20167133008
2518,158038.3496642405
2519,227436.7789258284
2520,225897.1211505868
2521,191758.2619545982
2522,225582.87207100543
2523,113258.48942513361
2524,129670.89994873674
2525,150438.44813187412
2526,147173.44709546832
2527,111879.4310442297
2528,153920.30347688825
2529,96307.04933530893
2530,113278.11877609127
2531,251698.46536493482
2532,227358.57253651676
2533,199319.5859906285
2534,226076.00042737962
2535,290647.2173014765
2536,221990.24414904177
2537,244869.808835275
2538,190489.2029463547
2539,184542.33713666254
2540,189293.3867494429
2541,175700.6122104358
2542,164439.01989851415
2543,109834.15639747317
2544,130713.26286656094
2545,132790.99996853192
2546,132707.65454530396
2547,146039.64122733456
2548,156082.74195617845
2549,167282.15890100785
2550,749530.9039543245
2551,139369.65731593053
2552,131705.3397558414
2553,64690.562113987726
2554,79471.06299723865
2555,107665.07726412959
2556,93070.53942215895
2557,107803.9217081359
2558,183290.03643439367
2559,158023.63996629053
2560,161559.90321292708
2561,149795.34933228864
2562,172223.5931598398
2563,157591.02062440183
2564,194982.57546712595
2565,143027.31675155793
2566,183447.73121634737
2567,149745.49934666077
2568,225748.00898875506
2569,246831.85942008471
2570,111845.44303572562
2571,202811.75695529894
2572,160353.949202025
2573,237366.62158560057
2574,313552.725644365
2575,136869.66472569236
2576,132984.81953282948
2577,157940.98155766568
2578,70956.85386657406
2579,23895.08043841049
2580,90036.56678824876
2581,124349.7814793061
2582,116745.86087975792
2583,294118.40805210656
2584,174512.84975820474
2585,183192.31611754574
2586,230931.38907799163
2587,214027.1428995451
2588,140580.90029389234
2589,143408.65325913348
2590,196607.9219971905
2591,245642.3018689384
2592,235588.3963724181
2593,274309.78101680113
2594,181571.29254209253
2595,199321.30025372969
2596,303858.8763188815
2597,186015.42604476013
2598,268093.89452290465
2599,350110.38471502485
2600,204685.60398565212
2601,119492.36339067435
2602,61154.73825711188
2603,104386.99051698387
2604,83953.0796342873
2605,56700.508498674535
2606,136100.9483797522
2607,203740.70924388262
2608,186834.01376085592
2609,162351.69145397033
2610,108542.1934245763
2611,190857.08863474845
2612,157471.62506011897
2613,122914.8761025881
2614,102964.06803757577
2615,167410.1496746462
2616,144095.39376206681
2617,217988.52519751247
2618,225153.53104735864
2619,212246.17202032183
2620,190293.02238600884
2621,178177.1574202203
2622,187425.8847987549
2623,241822.90338511908
2624,287241.19173511706
2625,297684.86718777067
2626,169087.86408499058
2627,180396.01886946143
2628,459757.66312063014
2629,494127.61278466624
2630,357907.49110861163
2631,481961.04272920167
2632,415554.84135917085
2633,294129.1229472618
2634,418845.01529588125
2635,141299.537894146
2636,160676.29132941843
2637,163014.8919389552
2638,289290.21873621776
2639,188528.43921991685
2640,149344.25594491934
2641,99067.54400502822
2642,179393.9156826687
2643,104834.32129033741
2644,110617.08992291152
2645,107366.92528416429
2646,94724.97416976269
2647,107385.19858123336
2648,151387.25053546592
2649,147653.74305282717
2650,141781.75919722565
2651,133884.58771280825
2652,390405.9989449569
2653,258158.8298975322
2654,270136.22504937026
2655,410763.1449769652
2656,336687.1974499405
2657,376442.223043278
2658,321694.0249641331
2659,298521.44475009956
2660,349878.0035260671
2661,360419.540618286
2662,381703.4050324678
2663,284594.3486642736
2664,294093.4765792807
2665,342361.16925099766
2666,297823.4620539942
2667,179411.73145484563
2668,185200.6907556808
2669,190113.1910981143
2670,274563.5309322185
2671,190184.60857494612
2672,195836.3695640493
2673,205257.2937330984
2674,204446.2854379492
2675,170079.68852362368
2676,182600.1243706941
2677,212140.05989958343
2678,251042.46734123476
2679,283865.2127467831
2680,293470.8871096432
2681,401051.2636183431
2682,329685.8300788877
2683,461812.1379394308
2684,314893.0402276229
2685,364071.2765239953
2686,260185.28088087245
2687,294997.93146777374
2688,211517.13797570544
2689,213721.1260628063
2690,389489.9350008002
2691,198249.20354768558
2692,154291.87911808086
2693,205134.4758577016
2694,143150.91107439
2695,198882.2667215271
2696,184709.449134638
2697,200550.5167387282
2698,202807.74732991733
2699,166333.05111296152
2700,137915.01964935963
2701,130314.89882585293
2702,85227.42679632225
2703,89098.85755160298
2704,145842.5602363336
2705,105893.30855751294
2706,73744.86252607325
2707,104966.65153532519
2708,142076.36555916525
2709,120406.15854247953
2710,125244.84515407585
2711,349879.39692714554
2712,398628.8145234148
2713,163636.76384099782
2714,139233.5144038258
2715,179507.1371473267
2716,128057.00754090287
2717,203396.22839668367
2718,215070.13802342492
2719,142979.29033257937
2720,170419.5735901117
2721,125828.03454350872
2722,164146.45768804176
2723,133004.28999506618
2724,101054.79665666347
2725,122405.50505181645
2726,153027.2653896657
2727,183896.8145470086
2728,181731.73920041637
2729,138738.43161903427
2730,148464.9933111785
2731,129221.66833677948
2732,133970.88366538874
2733,160394.28454073257
2734,128790.53583241157
2735,143999.93803934375
